#den:   1.00000000E-15
  1.00000000E-15  9.63000000E+02  5.11125188E+10  2.33267764E+00  1.66666667E+00  8.32896092E+02  4.42070791E+10  2.33267764E+00  1.66666667E+00  5.31213522E-05
  1.00000000E-15  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  5.47762230E-05
#den:   1.05206867E-15
  1.05206867E-15  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  1.74103771E-07
  1.05206867E-15  3.30000000E+01  1.75151934E+09  2.33267764E+00  1.66666667E+00  3.57667664E+00  1.89836918E+08  2.33267764E+00  1.66666667E+00  1.91514148E-06
  1.05206867E-15  6.30000000E+01  3.34380964E+09  2.33267764E+00  1.66666667E+00  4.26420527E+00  2.26328424E+08  2.33267764E+00  1.66666667E+00  3.65617919E-06
  1.05206867E-15  9.30000000E+01  4.93609995E+09  2.33267764E+00  1.66666667E+00  5.08389447E+00  2.69834529E+08  2.33267764E+00  1.66666667E+00  5.39721690E-06
  1.05206867E-15  1.23000000E+02  6.52839025E+09  2.33267764E+00  1.66666667E+00  6.06114887E+00  3.21703620E+08  2.33267764E+00  1.66666667E+00  7.13825461E-06
  1.05206867E-15  1.53000000E+02  8.12068056E+09  2.33267764E+00  1.66666667E+00  7.22625653E+00  3.83543274E+08  2.33267764E+00  1.66666667E+00  8.87929231E-06
  1.05206867E-15  1.83000000E+02  9.71297087E+09  2.33267764E+00  1.66666667E+00  8.61532766E+00  4.57270090E+08  2.33267764E+00  1.66666667E+00  1.06203300E-05
  1.05206867E-15  2.13000000E+02  1.13052612E+10  2.33267764E+00  1.66666667E+00  1.02714137E+01  5.45169084E+08  2.33267764E+00  1.66666667E+00  1.23613677E-05
  1.05206867E-15  2.43000000E+02  1.28975515E+10  2.33267764E+00  1.66666667E+00  1.22458419E+01  6.49964510E+08  2.33267764E+00  1.66666667E+00  1.41024054E-05
  1.05206867E-15  2.73000000E+02  1.44898418E+10  2.33267764E+00  1.66666667E+00  1.45998055E+01  7.74904294E+08  2.33267764E+00  1.66666667E+00  1.58434431E-05
  1.05206867E-15  3.03000000E+02  1.60821321E+10  2.33267764E+00  1.66666667E+00  1.74062612E+01  9.23860697E+08  2.33267764E+00  1.66666667E+00  1.75844809E-05
  1.05206867E-15  3.33000000E+02  1.76744224E+10  2.33267764E+00  1.66666667E+00  2.07521892E+01  1.10145033E+09  2.33267764E+00  1.66666667E+00  1.93255186E-05
  1.05206867E-15  3.63000000E+02  1.92667127E+10  2.33267764E+00  1.66666667E+00  2.47412902E+01  1.31317722E+09  2.33267764E+00  1.66666667E+00  2.10665563E-05
  1.05206867E-15  3.93000000E+02  2.08590030E+10  2.33267764E+00  1.66666667E+00  2.94971983E+01  1.56560343E+09  2.33267764E+00  1.66666667E+00  2.28075940E-05
  1.05206867E-15  4.23000000E+02  2.24512933E+10  2.33267764E+00  1.66666667E+00  3.51673134E+01  1.86655241E+09  2.33267764E+00  1.66666667E+00  2.45486317E-05
  1.05206867E-15  4.53000000E+02  2.40435836E+10  2.33267764E+00  1.66666667E+00  4.19273695E+01  2.22535147E+09  2.33267764E+00  1.66666667E+00  2.62896694E-05
  1.05206867E-15  4.83000000E+02  2.56358739E+10  2.33267764E+00  1.66666667E+00  4.99868810E+01  2.65312087E+09  2.33267764E+00  1.66666667E+00  2.80307071E-05
  1.05206867E-15  5.13000000E+02  2.72281642E+10  2.33267764E+00  1.66666667E+00  5.95956367E+01  3.16311848E+09  2.33267764E+00  1.66666667E+00  2.97717448E-05
  1.05206867E-15  5.43000000E+02  2.88204545E+10  2.33267764E+00  1.66666667E+00  7.10514406E+01  3.77115067E+09  2.33267764E+00  1.66666667E+00  3.15127825E-05
  1.05206867E-15  5.73000000E+02  3.04127448E+10  2.33267764E+00  1.66666667E+00  8.47093427E+01  4.49606217E+09  2.33267764E+00  1.66666667E+00  3.32538202E-05
  1.05206867E-15  6.03000000E+02  3.20050352E+10  2.33267764E+00  1.66666667E+00  1.00992643E+02  5.36032019E+09  2.33267764E+00  1.66666667E+00  3.49948579E-05
  1.05206867E-15  6.33000000E+02  3.35973255E+10  2.33267764E+00  1.66666667E+00  1.20406009E+02  6.39071067E+09  2.33267764E+00  1.66666667E+00  3.67358957E-05
  1.05206867E-15  6.63000000E+02  3.51896158E+10  2.33267764E+00  1.66666667E+00  1.43551120E+02  7.61916854E+09  2.33267764E+00  1.66666667E+00  3.84769334E-05
  1.05206867E-15  6.93000000E+02  3.67819061E+10  2.33267764E+00  1.66666667E+00  1.71145312E+02  9.08376738E+09  2.33267764E+00  1.66666667E+00  4.02179711E-05
  1.05206867E-15  7.23000000E+02  3.83741964E+10  2.33267764E+00  1.66666667E+00  2.04043814E+02  1.08298995E+10  2.33267764E+00  1.66666667E+00  4.19590088E-05
  1.05206867E-15  7.53000000E+02  3.99664867E+10  2.33267764E+00  1.66666667E+00  2.43266248E+02  1.29116829E+10  2.33267764E+00  1.66666667E+00  4.37000465E-05
  1.05206867E-15  7.83000000E+02  4.15587770E+10  2.33267764E+00  1.66666667E+00  2.90028235E+02  1.53936383E+10  2.33267764E+00  1.66666667E+00  4.54410842E-05
  1.05206867E-15  8.13000000E+02  4.31510673E+10  2.33267764E+00  1.66666667E+00  3.45779072E+02  1.83526888E+10  2.33267764E+00  1.66666667E+00  4.71821219E-05
  1.05206867E-15  8.43000000E+02  4.47433576E+10  2.33267764E+00  1.66666667E+00  4.12246643E+02  2.18805445E+10  2.33267764E+00  1.66666667E+00  4.89231596E-05
  1.05206867E-15  8.73000000E+02  4.63356479E+10  2.33267764E+00  1.66666667E+00  4.91490980E+02  2.60865441E+10  2.33267764E+00  1.66666667E+00  5.06641973E-05
  1.05206867E-15  9.03000000E+02  4.79279382E+10  2.33267764E+00  1.66666667E+00  5.85968103E+02  3.11010444E+10  2.33267764E+00  1.66666667E+00  5.24052350E-05
  1.05206867E-15  9.33000000E+02  4.95202285E+10  2.33267764E+00  1.66666667E+00  6.98606143E+02  3.70794597E+10  2.33267764E+00  1.66666667E+00  5.41462727E-05
  1.05206867E-15  9.63000000E+02  5.11125188E+10  2.33267764E+00  1.66666667E+00  8.32896092E+02  4.42070791E+10  2.33267764E+00  1.66666667E+00  5.58873104E-05
  1.05206867E-15  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  5.76283482E-05
#den:   1.10684849E-15
  1.10684849E-15  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  1.83169123E-07
  1.10684849E-15  3.30000000E+01  1.75151934E+09  2.33267764E+00  1.66666667E+00  3.57667664E+00  1.89836918E+08  2.33267764E+00  1.66666667E+00  2.01486035E-06
  1.10684849E-15  6.30000000E+01  3.34380964E+09  2.33267764E+00  1.66666667E+00  4.26420527E+00  2.26328424E+08  2.33267764E+00  1.66666667E+00  3.84655158E-06
  1.10684849E-15  9.30000000E+01  4.93609995E+09  2.33267764E+00  1.66666667E+00  5.08389447E+00  2.69834529E+08  2.33267764E+00  1.66666667E+00  5.67824281E-06
  1.10684849E-15  1.23000000E+02  6.52839025E+09  2.33267764E+00  1.66666667E+00  6.06114887E+00  3.21703620E+08  2.33267764E+00  1.66666667E+00  7.50993404E-06
  1.10684849E-15  1.53000000E+02  8.12068056E+09  2.33267764E+00  1.66666667E+00  7.22625653E+00  3.83543274E+08  2.33267764E+00  1.66666667E+00  9.34162526E-06
  1.10684849E-15  1.83000000E+02  9.71297087E+09  2.33267764E+00  1.66666667E+00  8.61532766E+00  4.57270090E+08  2.33267764E+00  1.66666667E+00  1.11733165E-05
  1.10684849E-15  2.13000000E+02  1.13052612E+10  2.33267764E+00  1.66666667E+00  1.02714137E+01  5.45169084E+08  2.33267764E+00  1.66666667E+00  1.30050077E-05
  1.10684849E-15  2.43000000E+02  1.28975515E+10  2.33267764E+00  1.66666667E+00  1.22458419E+01  6.49964510E+08  2.33267764E+00  1.66666667E+00  1.48366989E-05
  1.10684849E-15  2.73000000E+02  1.44898418E+10  2.33267764E+00  1.66666667E+00  1.45998055E+01  7.74904294E+08  2.33267764E+00  1.66666667E+00  1.66683902E-05
  1.10684849E-15  3.03000000E+02  1.60821321E+10  2.33267764E+00  1.66666667E+00  1.74062612E+01  9.23860697E+08  2.33267764E+00  1.66666667E+00  1.85000814E-05
  1.10684849E-15  3.33000000E+02  1.76744224E+10  2.33267764E+00  1.66666667E+00  2.07521892E+01  1.10145033E+09  2.33267764E+00  1.66666667E+00  2.03317726E-05
  1.10684849E-15  3.63000000E+02  1.92667127E+10  2.33267764E+00  1.66666667E+00  2.47412902E+01  1.31317722E+09  2.33267764E+00  1.66666667E+00  2.21634639E-05
  1.10684849E-15  3.93000000E+02  2.08590030E+10  2.33267764E+00  1.66666667E+00  2.94971983E+01  1.56560343E+09  2.33267764E+00  1.66666667E+00  2.39951551E-05
  1.10684849E-15  4.23000000E+02  2.24512933E+10  2.33267764E+00  1.66666667E+00  3.51673134E+01  1.86655241E+09  2.33267764E+00  1.66666667E+00  2.58268463E-05
  1.10684849E-15  4.53000000E+02  2.40435836E+10  2.33267764E+00  1.66666667E+00  4.19273695E+01  2.22535147E+09  2.33267764E+00  1.66666667E+00  2.76585375E-05
  1.10684849E-15  4.83000000E+02  2.56358739E+10  2.33267764E+00  1.66666667E+00  4.99868810E+01  2.65312087E+09  2.33267764E+00  1.66666667E+00  2.94902288E-05
  1.10684849E-15  5.13000000E+02  2.72281642E+10  2.33267764E+00  1.66666667E+00  5.95956367E+01  3.16311848E+09  2.33267764E+00  1.66666667E+00  3.13219200E-05
  1.10684849E-15  5.43000000E+02  2.88204545E+10  2.33267764E+00  1.66666667E+00  7.10514406E+01  3.77115067E+09  2.33267764E+00  1.66666667E+00  3.31536112E-05
  1.10684849E-15  5.73000000E+02  3.04127448E+10  2.33267764E+00  1.66666667E+00  8.47093427E+01  4.49606217E+09  2.33267764E+00  1.66666667E+00  3.49853025E-05
  1.10684849E-15  6.03000000E+02  3.20050352E+10  2.33267764E+00  1.66666667E+00  1.00992643E+02  5.36032019E+09  2.33267764E+00  1.66666667E+00  3.68169937E-05
  1.10684849E-15  6.33000000E+02  3.35973255E+10  2.33267764E+00  1.66666667E+00  1.20406009E+02  6.39071067E+09  2.33267764E+00  1.66666667E+00  3.86486849E-05
  1.10684849E-15  6.63000000E+02  3.51896158E+10  2.33267764E+00  1.66666667E+00  1.43551120E+02  7.61916854E+09  2.33267764E+00  1.66666667E+00  4.04803761E-05
  1.10684849E-15  6.93000000E+02  3.67819061E+10  2.33267764E+00  1.66666667E+00  1.71145312E+02  9.08376738E+09  2.33267764E+00  1.66666667E+00  4.23120674E-05
  1.10684849E-15  7.23000000E+02  3.83741964E+10  2.33267764E+00  1.66666667E+00  2.04043814E+02  1.08298995E+10  2.33267764E+00  1.66666667E+00  4.41437586E-05
  1.10684849E-15  7.53000000E+02  3.99664867E+10  2.33267764E+00  1.66666667E+00  2.43266248E+02  1.29116829E+10  2.33267764E+00  1.66666667E+00  4.59754498E-05
  1.10684849E-15  7.83000000E+02  4.15587770E+10  2.33267764E+00  1.66666667E+00  2.90028235E+02  1.53936383E+10  2.33267764E+00  1.66666667E+00  4.78071411E-05
  1.10684849E-15  8.13000000E+02  4.31510673E+10  2.33267764E+00  1.66666667E+00  3.45779072E+02  1.83526888E+10  2.33267764E+00  1.66666667E+00  4.96388323E-05
  1.10684849E-15  8.43000000E+02  4.47433576E+10  2.33267764E+00  1.66666667E+00  4.12246643E+02  2.18805445E+10  2.33267764E+00  1.66666667E+00  5.14705235E-05
  1.10684849E-15  8.73000000E+02  4.63356479E+10  2.33267764E+00  1.66666667E+00  4.91490980E+02  2.60865441E+10  2.33267764E+00  1.66666667E+00  5.33022147E-05
  1.10684849E-15  9.03000000E+02  4.79279382E+10  2.33267764E+00  1.66666667E+00  5.85968103E+02  3.11010444E+10  2.33267764E+00  1.66666667E+00  5.51339060E-05
  1.10684849E-15  9.33000000E+02  4.95202285E+10  2.33267764E+00  1.66666667E+00  6.98606143E+02  3.70794597E+10  2.33267764E+00  1.66666667E+00  5.69655972E-05
  1.10684849E-15  9.63000000E+02  5.11125188E+10  2.33267764E+00  1.66666667E+00  8.32896092E+02  4.42070791E+10  2.33267764E+00  1.66666667E+00  5.87972884E-05
  1.10684849E-15  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  6.06289797E-05
#den:   1.16448062E-15
  1.16448062E-15  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  1.92706496E-07
  1.16448062E-15  3.30000000E+01  1.75151934E+09  2.33267764E+00  1.66666667E+00  3.57667664E+00  1.89836918E+08  2.33267764E+00  1.66666667E+00  2.11977145E-06
  1.16448062E-15  6.30000000E+01  3.34380964E+09  2.33267764E+00  1.66666667E+00  4.26420527E+00  2.26328424E+08  2.33267764E+00  1.66666667E+00  4.04683641E-06
  1.16448062E-15  9.30000000E+01  4.93609995E+09  2.33267764E+00  1.66666667E+00  5.08389447E+00  2.69834529E+08  2.33267764E+00  1.66666667E+00  5.97390136E-06
  1.16448062E-15  1.23000000E+02  6.52839025E+09  2.33267764E+00  1.66666667E+00  6.06114887E+00  3.21703620E+08  2.33267764E+00  1.66666667E+00  7.90096632E-06
  1.16448062E-15  1.53000000E+02  8.12068056E+09  2.33267764E+00  1.66666667E+00  7.22625653E+00  3.83543274E+08  2.33267764E+00  1.66666667E+00  9.82803128E-06
  1.16448062E-15  1.83000000E+02  9.71297087E+09  2.33267764E+00  1.66666667E+00  8.61532766E+00  4.57270090E+08  2.33267764E+00  1.66666667E+00  1.17550962E-05
  1.16448062E-15  2.13000000E+02  1.13052612E+10  2.33267764E+00  1.66666667E+00  1.02714137E+01  5.45169084E+08  2.33267764E+00  1.66666667E+00  1.36821612E-05
  1.16448062E-15  2.43000000E+02  1.28975515E+10  2.33267764E+00  1.66666667E+00  1.22458419E+01  6.49964510E+08  2.33267764E+00  1.66666667E+00  1.56092261E-05
  1.16448062E-15  2.73000000E+02  1.44898418E+10  2.33267764E+00  1.66666667E+00  1.45998055E+01  7.74904294E+08  2.33267764E+00  1.66666667E+00  1.75362911E-05
  1.16448062E-15  3.03000000E+02  1.60821321E+10  2.33267764E+00  1.66666667E+00  1.74062612E+01  9.23860697E+08  2.33267764E+00  1.66666667E+00  1.94633561E-05
  1.16448062E-15  3.33000000E+02  1.76744224E+10  2.33267764E+00  1.66666667E+00  2.07521892E+01  1.10145033E+09  2.33267764E+00  1.66666667E+00  2.13904210E-05
  1.16448062E-15  3.63000000E+02  1.92667127E+10  2.33267764E+00  1.66666667E+00  2.47412902E+01  1.31317722E+09  2.33267764E+00  1.66666667E+00  2.33174860E-05
  1.16448062E-15  3.93000000E+02  2.08590030E+10  2.33267764E+00  1.66666667E+00  2.94971983E+01  1.56560343E+09  2.33267764E+00  1.66666667E+00  2.52445509E-05
  1.16448062E-15  4.23000000E+02  2.24512933E+10  2.33267764E+00  1.66666667E+00  3.51673134E+01  1.86655241E+09  2.33267764E+00  1.66666667E+00  2.71716159E-05
  1.16448062E-15  4.53000000E+02  2.40435836E+10  2.33267764E+00  1.66666667E+00  4.19273695E+01  2.22535147E+09  2.33267764E+00  1.66666667E+00  2.90986808E-05
  1.16448062E-15  4.83000000E+02  2.56358739E+10  2.33267764E+00  1.66666667E+00  4.99868810E+01  2.65312087E+09  2.33267764E+00  1.66666667E+00  3.10257458E-05
  1.16448062E-15  5.13000000E+02  2.72281642E+10  2.33267764E+00  1.66666667E+00  5.95956367E+01  3.16311848E+09  2.33267764E+00  1.66666667E+00  3.29528108E-05
  1.16448062E-15  5.43000000E+02  2.88204545E+10  2.33267764E+00  1.66666667E+00  7.10514406E+01  3.77115067E+09  2.33267764E+00  1.66666667E+00  3.48798757E-05
  1.16448062E-15  5.73000000E+02  3.04127448E+10  2.33267764E+00  1.66666667E+00  8.47093427E+01  4.49606217E+09  2.33267764E+00  1.66666667E+00  3.68069407E-05
  1.16448062E-15  6.03000000E+02  3.20050352E+10  2.33267764E+00  1.66666667E+00  1.00992643E+02  5.36032019E+09  2.33267764E+00  1.66666667E+00  3.87340056E-05
  1.16448062E-15  6.33000000E+02  3.35973255E+10  2.33267764E+00  1.66666667E+00  1.20406009E+02  6.39071067E+09  2.33267764E+00  1.66666667E+00  4.06610706E-05
  1.16448062E-15  6.63000000E+02  3.51896158E+10  2.33267764E+00  1.66666667E+00  1.43551120E+02  7.61916854E+09  2.33267764E+00  1.66666667E+00  4.25881355E-05
  1.16448062E-15  6.93000000E+02  3.67819061E+10  2.33267764E+00  1.66666667E+00  1.71145312E+02  9.08376738E+09  2.33267764E+00  1.66666667E+00  4.45152005E-05
  1.16448062E-15  7.23000000E+02  3.83741964E+10  2.33267764E+00  1.66666667E+00  2.04043814E+02  1.08298995E+10  2.33267764E+00  1.66666667E+00  4.64422654E-05
  1.16448062E-15  7.53000000E+02  3.99664867E+10  2.33267764E+00  1.66666667E+00  2.43266248E+02  1.29116829E+10  2.33267764E+00  1.66666667E+00  4.83693304E-05
  1.16448062E-15  7.83000000E+02  4.15587770E+10  2.33267764E+00  1.66666667E+00  2.90028235E+02  1.53936383E+10  2.33267764E+00  1.66666667E+00  5.02963954E-05
  1.16448062E-15  8.13000000E+02  4.31510673E+10  2.33267764E+00  1.66666667E+00  3.45779072E+02  1.83526888E+10  2.33267764E+00  1.66666667E+00  5.22234603E-05
  1.16448062E-15  8.43000000E+02  4.47433576E+10  2.33267764E+00  1.66666667E+00  4.12246643E+02  2.18805445E+10  2.33267764E+00  1.66666667E+00  5.41505253E-05
  1.16448062E-15  8.73000000E+02  4.63356479E+10  2.33267764E+00  1.66666667E+00  4.91490980E+02  2.60865441E+10  2.33267764E+00  1.66666667E+00  5.60775902E-05
  1.16448062E-15  9.03000000E+02  4.79279382E+10  2.33267764E+00  1.66666667E+00  5.85968103E+02  3.11010444E+10  2.33267764E+00  1.66666667E+00  5.80046552E-05
  1.16448062E-15  9.33000000E+02  4.95202285E+10  2.33267764E+00  1.66666667E+00  6.98606143E+02  3.70794597E+10  2.33267764E+00  1.66666667E+00  5.99317201E-05
  1.16448062E-15  9.63000000E+02  5.11125188E+10  2.33267764E+00  1.66666667E+00  8.32896092E+02  4.42070791E+10  2.33267764E+00  1.66666667E+00  6.18587851E-05
  1.16448062E-15  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  9.93000000E+02  5.27048091E+10  2.33267764E+00  1.66666667E+00  6.37858501E-05
#den:   1.22511358E-15
  1.22511358E-15  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  3.00000000E+00  1.59229031E+08  2.33267764E+00  1.66666667E+00  2.02740467E-07
  1.22511358E-15  3.30000000E+01  1.75151934E+09  2.33267764E+00  1.66666667E+00  3.57667664E+00  1.89836918E+08  2.33267764E+00  1.66666667E+00  2.23014513E-06
  1.22511358E-15  6.30000000E+01  3.34380964E+09  2.33267764E+00  1.66666667E+00  4.26420527E+00  2.26328424E+08  2.33267764E+00  1.66666667E+00  4.25754980E-06
  1.22511358E-15  9.30000000E+01  4.93609995E+09  2.33267764E+00  1.66666667E+00  5.08389447E+00  2.69834529E+08  2.33267764E+00  1.66666667E+00  6.28495447E-06
  1.22511358E-15  1.23000000E+02  6.52839025E+09  2.33267764E+00  1.66666667E+00  6.06114887E+00  3.21703620E+08  2.33267764E+00  1.66666667E+00  8.31235914E-06
  1.22511358E-15  1.53000000E+02  8.12068056E+09  2.33267764E+00  1.66666667E+00  7.22625653E+00  3.83543274E+08  2.33267764E+00  1.66666667E+00  1.03397638E-05
  1.22511358E-15  1.83000000E+02  9.71297087E+09  2.33267764E+00  1.66666667E+00  8.61532766E+00  4.57270090E+08  2.33267764E+00  1.66666667E+00  1.23671685E-05
  1.22511358E-15  2.13000000E+02  1.13052612E+10  2.33267764E+00  1.66666667E+00  1.02714137E+01  5.45169084E+08  2.33267764E+00  1.66666667E+00  1.43945731E-05
  1.22511358E-15  2.43000000E+02  1.28975515E+10  2.33267764E+00  1.66666667E+00  1.22458419E+01  6.49964510E+08  2.33267764E+00  1.66666667E+00  1.64219778E-05
  1.22511358E-15  2.73000000E+02  1.44898418E+10  2.33267764E+00  1.66666667E+00  1.45998055E+01  7.74904294E+08  2.33267764E+00  1.66666667E+00  1.84493825E-05
  1.22511358E-15  3.03000000E+02  1.60821321E+10  2.33267764E+00  1.66666667E+00  1.74062612E+01  9.23860697E+08  2.33267764E+00  1.66666667E+00  2.04767871E-05
  1.22511358E-15  3.33000000E+02  1.76744224E+10  2.33267764E+00  1.66666667E+00  2.07521892E+01  1.10145033E+09  2.33267764E+00  1.66666667E+00  2.25041918E-05
  1.22511358E-15  3.63000000E+02  1.92667127E+10  2.33267764E+00  1.66666667E+00  2.47412902E+01  1.31317722E+09  2.33267764E+00  1.66666667E+00  2.45315965E-05
  1.22511358E-15  3.93000000E+02  2.08590030E+10  2.33267764E+00  1.66666667E+00  2.94971983E+01  1.56560343E+09  2.33267764E+00  1.66666667E+00  2.65590011E-05
  1.22511358E-15  4.23000000E+02  2.24512933E+10  2.33267764E+00  1.66666667E+00  3.51673134E+01  1.86655241E+09  2.33267764E+00  1.66666667E+00  2.85864058E-05
  1.22511358E-15  4.53000000E+02  2.40435836E+10  2.33267764E+00  1.66666667E+00  4.19273695E+01  2.22535147E+09  2.33267764E+00  1.66666667E+00  3.06138105E-05
